npi_clean,summary_year,rndrng_prvdr_type,tot_benes,tot_srvcs,tot_sbmtd_chrg,tot_mdcr_alowd_amt,tot_mdcr_pymt_amt,tot_mdcr_stdzd_amt,tot_benes_missing,tot_srvcs_missing,tot_sbmtd_chrg_missing,tot_mdcr_alowd_amt_missing,tot_mdcr_pymt_amt_missing,tot_mdcr_stdzd_amt_missing,srvcs_per_bene,sbmtd_chrg_per_bene,alowd_amt_per_bene,pymt_amt_per_bene,sbmtd_chrg_per_srvc,alowd_amt_per_srvc,pymt_amt_per_srvc,sbmtd_to_alowd_ratio,alowd_to_pymt_ratio,stdzd_to_pymt_ratio,sbmtd_to_pymt_ratio,log1p_tot_benes,log1p_tot_srvcs,log1p_tot_sbmtd_chrg,log1p_tot_mdcr_alowd_amt,log1p_tot_mdcr_pymt_amt,log1p_tot_mdcr_stdzd_amt,log1p_srvcs_per_bene,log1p_sbmtd_chrg_per_bene,log1p_alowd_amt_per_bene,log1p_pymt_amt_per_bene,log1p_sbmtd_chrg_per_srvc,log1p_alowd_amt_per_srvc,log1p_pymt_amt_per_srvc,tot_benes_specialty_year_median,tot_benes_minus_specialty_year_median,tot_benes_specialty_year_pct_rank,tot_srvcs_specialty_year_median,tot_srvcs_minus_specialty_year_median,tot_srvcs_specialty_year_pct_rank,tot_sbmtd_chrg_specialty_year_median,tot_sbmtd_chrg_minus_specialty_year_median,tot_sbmtd_chrg_specialty_year_pct_rank,tot_mdcr_alowd_amt_specialty_year_median,tot_mdcr_alowd_amt_minus_specialty_year_median,tot_mdcr_alowd_amt_specialty_year_pct_rank,tot_mdcr_pymt_amt_specialty_year_median,tot_mdcr_pymt_amt_minus_specialty_year_median,tot_mdcr_pymt_amt_specialty_year_pct_rank,tot_mdcr_stdzd_amt_specialty_year_median,tot_mdcr_stdzd_amt_minus_specialty_year_median,tot_mdcr_stdzd_amt_specialty_year_pct_rank,srvcs_per_bene_specialty_year_pct_rank,sbmtd_chrg_per_bene_specialty_year_pct_rank,alowd_amt_per_bene_specialty_year_pct_rank,pymt_amt_per_bene_specialty_year_pct_rank,sbmtd_to_alowd_ratio_specialty_year_pct_rank,alowd_to_pymt_ratio_specialty_year_pct_rank,sbmtd_to_pymt_ratio_specialty_year_pct_rank,flag_top1pct_tot_srvcs_within_specialty_year,flag_top5pct_tot_srvcs_within_specialty_year,flag_top1pct_tot_mdcr_pymt_amt_within_specialty_year,flag_top5pct_tot_mdcr_pymt_amt_within_specialty_year,flag_top1pct_tot_mdcr_alowd_amt_within_specialty_year,flag_top5pct_tot_mdcr_alowd_amt_within_specialty_year,flag_top1pct_srvcs_per_bene_within_specialty_year,flag_top5pct_srvcs_per_bene_within_specialty_year,flag_top1pct_sbmtd_to_pymt_ratio_within_specialty_year,flag_top5pct_sbmtd_to_pymt_ratio_within_specialty_year,risk_score,risk_rank,risk_percentile
1003002841,2023,Neurology,208,303.0,84517.0,41431.33,32769.98,34271.42,0,0,0,0,0,0,1.4567307692307692,406.3317307692308,199.18908653846157,157.54798076923078,278.93399339933995,136.73706270627062,108.1517491749175,2.0399296860612486,1.264307454566649,1.0458175439838533,2.5790983088790407,5.342334251964811,5.717027701406222,11.344719808411686,10.631816772930089,10.397298646646984,10.442096228074345,0.8988315105023864,6.009627916773934,5.299262352600347,5.066057265294496,5.634553837519213,4.925346524974628,4.69273910829052,197.0,11.0,0.5238183732887319,488.0,-185.0,0.3457535774019699,156992.0,-72475.0,0.297466394102707,54309.84,-12878.509999999997,0.4025893576163042,41031.16,-8261.18,0.4187573561295917,40717.75,-6446.330000000002,0.4358545499597349,0.1350430527163476,0.1268661339280183,0.258935761630428,0.3063866691445208,0.2042371306448615,0.1506535340395217,0.1619277705507031,0,0,0,0,0,0,0,0,0,0,0.2189437160500133,24,54.0
1003001462,2023,Radiation Oncology,187,2055.0,710112.81,190559.06,150287.06,156190.65,0,0,0,0,0,0,10.989304812834224,3797.394705882353,1019.0324064171124,803.6741176470588,345.5536788321168,92.72946958637468,73.1323892944039,3.726470995396389,1.2679671822710483,1.0392820912192973,4.725042927847547,5.236441962829949,7.628517626575055,13.47318053194615,12.157722699450538,11.920309131467688,11.958839057852568,2.4840149867775185,8.24233381063867,6.927589676770798,6.6904373726570086,5.848037723895924,4.540412649789802,4.305852539289158,174.0,13.0,0.542289059345983,1665.0,390.0,0.6064796124343964,671848.995,38263.81500000006,0.5250302785627775,165017.07,25541.98999999999,0.5621719822365765,130145.63,20141.429999999997,0.5621719822365765,128951.235,27239.414999999997,0.5870004037141704,0.6203068227694792,0.4991925716592652,0.5635849818328623,0.563786838918046,0.4775938635446104,0.6332256762212354,0.4786031489705288,0,0,0,0,0,0,0,0,0,0,0.1953838667269985,25,52.0
1003001538,2023,Clinic or Group Practice,17,42.0,2829.0,2552.65,2552.65,2425.49,0,0,0,0,0,0,2.4705882352941178,166.41176470588235,150.15588235294118,150.15588235294118,67.35714285714286,60.77738095238095,60.77738095238095,1.1082600434842222,1.0,0.9501851017569976,1.1082600434842222,2.8903717578961645,3.7612001156935615,7.948031990637284,7.845278987264301,7.845278987264301,7.794201047674611,1.244324099849503,5.1204564345935815,5.018311637788361,5.018311637788361,4.224746061837696,4.12353729346105,4.12353729346105,31.0,-14.0,0.2745098039215686,77.0,-35.0,0.3333333333333333,6542.6,-3713.6,0.2941176470588235,4625.44,-2072.7899999999995,0.3529411764705882,4421.33,-1868.68,0.3529411764705882,4201.63,-1776.1400000000003,0.3333333333333333,0.6274509803921569,0.4509803921568627,0.5490196078431373,0.5882352941176471,0.3333333333333333,0.2352941176470588,0.2352941176470588,0,0,0,0,0,0,0,0,0,0,0.1928987689719744,26,50.0
1003000423,2023,Obstetrics & Gynecology,63,119.0,13785.0,6388.39,5230.52,5501.02,0,0,0,0,0,0,1.8888888888888888,218.8095238095238,101.40301587301587,83.024126984127,115.84033613445378,53.68394957983194,43.953949579831935,2.157820671562005,1.2213680475363826,1.051715699395089,2.6354932205593324,4.158883083359672,4.787491742782046,9.531408863445597,8.762394081155984,8.56245714580911,8.612870576519716,1.0608719606852626,5.3927613704645125,4.62891616405663,4.431103983603334,4.760808354393644,4.001570240041524,3.805638623127308,47.0,16.0,0.6118612825788752,102.0,17.0,0.5534765089163237,25163.375,-11378.375,0.286522633744856,8725.465,-2337.075,0.3787722908093278,6697.764999999999,-1467.244999999999,0.4033350480109739,6686.545,-1185.5249999999996,0.4215963648834019,0.4122513717421124,0.0733024691358024,0.0883487654320987,0.1126971879286694,0.2518861454046639,0.1589506172839506,0.1941015089163237,0,0,0,0,0,0,0,0,0,0,0.18893265378309607,27,48.0
1003001975,2023,Physical Therapist in Private Practice,24,425.0,17994.0,11422.51,9100.82,9678.86,0,0,0,0,0,0,17.708333333333332,749.75,475.9379166666667,379.2008333333333,42.33882352941176,26.87649411764706,21.413694117647054,1.575310505309253,1.2551077814966125,1.0635151557771718,1.9771844734870043,3.218875824868201,6.054439346269371,9.79784922051313,9.343428791502609,9.116229672507608,9.177802717356116,2.928969057394309,6.62107270686344,6.1673863286789645,5.940699621880789,3.769048850594686,3.3277838289768984,3.109672116603864,55.0,-31.0,0.1677333549371464,1561.0,-1136.0,0.1213121615965217,105050.0,-87056.0,0.062772579360257,42635.43,-31212.92,0.1130284495213405,32728.45,-23627.63,0.1203467411998217,32545.52,-22866.66,0.1315537192314443,0.2555055967378242,0.0965960492026842,0.2447441973508324,0.2661454746762803,0.1108410634476985,0.0380232244126384,0.0982446664866324,0,0,0,0,0,0,0,0,0,0,0.18599420866558547,28,46.0
1003000126,2023,Hospitalist,344,814.0,173087.77,78590.79,62198.36,56080.64,0,0,0,0,0,0,2.366279069767442,503.1621220930232,228.4615988372093,180.80918604651163,212.63853808353807,96.54888206388206,76.41076167076167,2.202392544978871,1.2635508396041308,0.9016417796224852,2.782834949345931,5.84354441703136,6.703188113240863,12.061559863265437,11.272022520035502,11.038099989285268,10.934563765218108,1.2138080007595422,6.222897887165893,5.435735690172091,5.202957708775512,5.3642855125514055,4.580353606868979,4.349125810604486,204.0,140.0,0.8050500920057247,499.0,315.0,0.746191985279084,144461.0,28626.76999999999,0.5891944387650787,54786.425,23804.36499999999,0.6923941934164792,43063.135,19135.22500000001,0.6965855653240646,42802.350000000006,13278.289999999994,0.6428644448987937,0.3780924146391331,0.2242383970558168,0.3146595788182376,0.323809037006747,0.2760171744019628,0.3767123287671233,0.2636475158454304,0,0,0,0,0,0,0,0,0,0,0.18263743930859155,29,43.99999999999999
1003001645,2023,Infectious Disease,331,782.0,304638.0,108050.93,83525.41,81472.77,0,0,0,0,0,0,2.3625377643504533,920.356495468278,326.4378549848942,252.3426283987916,389.5626598465473,138.17254475703325,106.80998721227624,2.8193926697345413,1.2936294476136063,0.9754249634931452,3.647249381954545,5.805134968916488,6.663132695990803,12.626882748016724,11.590367223876386,11.332918148255771,11.308036406936392,1.212695975898482,6.825847035702595,5.791298281298087,5.5347428349870285,5.967588416961862,4.9357144925059,4.680370299937498,152.0,179.0,0.7951541850220264,446.5,335.5,0.6404185022026432,121398.0,183240.0,0.7747010698552549,47254.325,60796.605,0.7298615481434865,36816.995,46708.41500000001,0.724669603524229,36306.265,45166.505000000005,0.7185336689741976,0.3343297671491504,0.6142227816236627,0.5460981749528006,0.5319383259911894,0.6321585903083701,0.8069540591567024,0.6441157960981749,0,0,0,0,0,0,0,0,0,0,0.16344190453788032,30,42.00000000000001
1003002379,2023,Internal Medicine,115,345.0,128795.0,39284.39,30874.14,29723.43,0,0,0,0,0,0,3.0,1119.9565217391305,341.60339130434784,268.47078260869563,373.3188405797101,113.86779710144928,89.49026086956522,3.278528698040112,1.27240434875271,0.9627290023301054,4.1716141728968,4.7535901911063645,5.846438775057725,11.765985036269525,10.578607973013872,10.337706608332953,10.29972454559716,1.3862943611198906,7.021937637073901,5.8365734845694215,5.596459971146098,5.9251079491490986,4.743781876655147,4.505242230214066,194.0,-79.0,0.3089650011387916,629.0,-284.0,0.3191002461958938,149692.0,-20897.0,0.4485537346940988,60336.56,-21052.17,0.3592941661334229,46272.82,-15398.68,0.3684804182076505,46841.84,-17118.409999999996,0.3535676713339045,0.4743988807305619,0.759259460104335,0.6008589742199277,0.6127783260848345,0.781558083793369,0.4194486019826034,0.7612090844016399,0,0,0,0,0,0,0,0,0,0,0.16336393341803448,31,40.0
1003000720,2023,Nurse Practitioner,123,367.0,40793.5,15070.8,11763.28,11395.03,0,0,0,0,0,0,2.983739837398374,331.6544715447154,122.52682926829269,95.63642276422765,111.15395095367847,41.06485013623978,32.05253405994551,2.7067906149640364,1.281173278201318,0.9686949558286464,3.467867805578036,4.820281565605037,5.908082938168931,10.61630254738382,9.620580727089036,9.372823100818724,9.341020328116969,1.3822210357322549,5.8071043282881885,4.816458373513421,4.570955717402755,4.719872489535862,3.739212478325321,3.498098236881744,96.0,27.0,0.5883018748449942,240.0,127.0,0.6252288809502451,48671.0,-7877.5,0.4496409141518345,17339.48,-2268.6800000000003,0.458057400967764,12921.97,-1158.6899999999987,0.4715237798732514,13258.64,-1863.6099999999988,0.4545958239450369,0.6339382298466036,0.3052678236917507,0.3039591787197442,0.3357043728793883,0.5327979146109155,0.3819871351756381,0.488715575513564,0,0,0,0,0,0,0,0,0,0,0.1621764020231058,32,38.0
1003002106,2023,Psychiatry,142,358.0,105470.0,45899.77,36328.86,36939.28,0,0,0,0,0,0,2.5211267605633805,742.7464788732394,323.23781690140845,255.83704225352116,294.60893854748605,128.21164804469274,101.4772625698324,2.2978328649577118,1.2634519772984891,1.0168026191848574,2.903201476732273,4.962844630259907,5.883322388488279,11.56619131259482,10.734237171507056,10.500395271643276,10.517057833583737,1.258781040820931,6.611700222560551,5.781477249326157,5.548441806948937,5.689037427275481,4.861451742429451,4.629640945383862,49.0,93.0,0.863663769281013,225.0,133.0,0.6559312666432197,48631.0,56839.0,0.751745967944531,21556.85,24342.92,0.7432547857106969,15855.52,20473.34,0.7601869064965081,16356.63,20582.65,0.7554137567200925,0.2414962568457016,0.418580113550721,0.3884339044365171,0.4347585791086771,0.565844345073607,0.1377681756519117,0.503341204843491,0,0,0,0,0,0,0,0,0,0,0.1613228332244328,33,36.0
1003001298,2023,Optometry,59,66.0,9238.54,6701.65,4288.84,5335.57,0,0,0,0,0,0,1.11864406779661,156.58542372881357,113.5872881355932,72.69220338983051,139.9778787878788,101.5401515151515,64.98242424242424,1.3785470742279888,1.5625786926068586,1.2440589996362652,2.154088284944181,4.0943445622221,4.204692619390966,9.131247379846704,8.810258249568756,8.364004715189251,8.582338403479646,0.7507762933965816,5.0599676841160335,4.74133687435496,4.299897005130239,4.948602990040726,4.63025444397443,4.189388407205247,142.0,-83.0,0.2461596694319149,321.0,-255.0,0.1623663375705769,36546.0,-27307.46,0.183578841119137,23774.09,-17072.440000000002,0.1886256821121029,15759.33,-11470.49,0.1827271867015739,16460.83,-11125.260000000002,0.2144591994448474,0.0780367788537362,0.134561397974955,0.0925149039523073,0.1047219506040437,0.3994259218370501,0.6943822351197048,0.4544049459041731,0,0,0,0,0,0,0,0,0,0,0.14104145349396693,34,34.0
1003001140,2023,Physical Therapist in Private Practice,179,3527.0,243089.0,86559.12,65549.78,65729.91,0,0,0,0,0,0,19.70391061452514,1358.0391061452517,483.570502793296,366.1998882681564,68.92231358094698,24.541854267082503,18.585137510632265,2.8083580332147555,1.3205096950744917,1.0027479878651004,3.708464010100416,5.19295685089021,8.168486417126681,12.40118702412288,11.368594480400974,11.090580388434551,11.09332456567723,3.03032260100455,7.214533189414285,6.183262937345537,5.905906354465669,4.247384819772206,3.240318450438911,2.974770988315115,55.0,124.0,0.9397658686758212,1561.0,1966.0,0.8191558310041722,105050.0,138039.0,0.8195136441581939,42635.43,43923.69,0.7922253277703515,32728.45,32821.33,0.7865813316050283,32545.52,33184.39,0.7931029826764424,0.3102577604947273,0.3281349158126409,0.252521570057115,0.2484303479564143,0.6379200928963962,0.7667431812044289,0.6468809073724008,0,0,0,0,0,0,0,0,0,0,0.11000798065956953,35,31.999999999999996
1003000597,2023,Urology,809,2628.0,803277.0,277554.6,212068.54,222427.19,0,0,0,0,0,0,3.2484548825710755,992.9258343634116,343.0835599505562,262.1366378244747,305.6609589041096,105.61438356164383,80.69579147640792,2.8941224537442367,1.3087966748863362,1.048845764675892,3.7878178441743406,6.697034247666484,7.874358824729881,13.596456134758364,12.53377655245953,12.264669518735646,12.312359586923128,1.4465553597913423,6.901662590556374,5.840884534709322,5.572673432720222,5.725742768932558,4.66921843285128,4.403002488622501,413.0,396.0,0.8319399785637728,2223.5,404.5,0.5381028938906752,523273.165,280003.835,0.6796355841371918,160269.09999999998,117285.5,0.7266881028938906,120629.535,91439.005,0.7303322615219722,119914.89,102512.3,0.7564844587352626,0.3247588424437299,0.3529474812433011,0.4008574490889603,0.4136120042872454,0.4008574490889603,0.4102893890675241,0.3842443729903537,0,0,0,0,0,0,0,0,0,0,0.10748121329983697,36,30.000000000000004
1003001249,2023,Physical Therapist in Private Practice,90,2209.0,168885.0,57118.69,45007.29,47064.83,0,0,0,0,0,0,24.544444444444444,1876.5,634.6521111111111,500.081,76.45314622000906,25.857261204164782,20.37450882752377,2.9567379784095187,1.2690986282444467,1.0457157051668742,3.7523921124777786,4.51085950651685,7.700747794511798,12.036979210076783,10.952904169827873,10.714601974007849,10.759302539011204,3.2404198544329166,7.5376963836382895,6.454651418575406,6.216767764663311,4.349673188633142,3.290536220302977,3.062199035729509,55.0,35.0,0.7294122412605825,1561.0,648.0,0.6431590175666005,105050.0,63835.0,0.6912680088035539,42635.43,14483.260000000002,0.6249578050525918,32728.45,12278.84,0.6353681424771472,32545.52,14519.31,0.6584707200820945,0.4415549344459297,0.526376905523825,0.4095542863315375,0.427363929733598,0.6891346322625943,0.1866864704293815,0.6588981906562247,0,0,0,0,0,0,0,0,0,0,0.10610505138314458,37,28.000000000000004
1003000936,2023,Cardiology,970,3065.0,497065.69,221333.26,166475.66,174977.67,0,0,0,0,0,0,3.1597938144329896,512.4388556701031,228.17861855670105,171.6243917525773,162.17477650897226,72.21313539967373,54.31506035889071,2.2457794639630757,1.3295232468217877,1.0510705889377463,2.985816004573882,6.878326468291325,8.028129059431759,13.116479481187412,12.307429326528684,12.022610398396296,12.072419359762698,1.4254655092066206,6.241130948608095,5.434501693214628,5.151118088204507,5.094821874880216,4.2933748502196085,4.013045210671142,768.0,202.0,0.6069139194139194,2183.5,881.5,0.6461385836385837,472892.58,24173.110000000044,0.5198412698412699,154567.8,66765.46000000002,0.6412800162800163,115822.78,50652.880000000005,0.643976393976394,114280.14,60697.53000000001,0.6725172975172975,0.6485042735042735,0.4013024013024013,0.5383597883597884,0.542022792022792,0.2228327228327228,0.523097273097273,0.2172364672364672,0,0,0,0,0,0,0,0,0,0,0.07942441142631049,38,26.0
1003001678,2023,Nurse Practitioner,114,181.0,20836.0,8600.36,7776.72,7312.44,0,0,0,0,0,0,1.587719298245614,182.7719298245614,75.44175438596491,68.21684210526315,115.11602209944752,47.515801104972375,42.965303867403314,2.422689282774209,1.105910975321215,0.940298737771194,2.679278667613081,4.74493212836325,5.204006687076795,9.9444855315702,9.059675609273745,8.959018515096256,8.8974690302872,0.9507769079453244,5.213695476955788,4.336529070259469,4.237244216034815,4.754589881761587,3.881889540862264,3.783400774382272,96.0,18.0,0.5600683872533758,240.0,-59.0,0.4198507722588373,48671.0,-27835.0,0.2845484911006865,17339.48,-8739.119999999999,0.3097900363571123,12921.97,-5145.249999999999,0.3574394883620303,13258.64,-5946.2,0.3354352563730482,0.279730777957775,0.0822652222321895,0.0697539430844973,0.1343524581945976,0.4212517611300782,0.0273865621157834,0.2414661045121867,0,0,0,0,0,0,0,0,0,0,0.07649570998389517,39,24.0
1003002072,2023,Urology,87,334.0,85258.38,21640.15,17653.54,16927.82,0,0,0,0,0,0,3.839080459770115,979.9813793103448,248.7373563218391,202.91425287356324,255.2646107784431,64.79086826347306,52.85491017964072,3.939823892163409,1.2258249620189492,0.9588909646450512,4.82953447297256,4.477336814478207,5.814130531825066,11.353453418418496,9.982351873877434,9.778748253081108,9.736772773938512,1.5767247150277977,6.888553478050195,5.520409790909175,5.317699576430038,5.546210546499146,4.186481048510031,3.9862935819829546,413.0,-326.0,0.1144694533762057,2223.5,-1889.5,0.1482315112540193,523273.165,-438014.785,0.1187566988210075,160269.09999999998,-138628.94999999998,0.1057877813504823,120629.535,-102975.995,0.112647374062165,119914.89,-102987.07,0.1094319399785637,0.3828510182207931,0.3403001071811361,0.1667738478027867,0.2121114683815648,0.7214362272240086,0.0143622722400857,0.6530546623794212,0,0,0,0,0,0,0,0,0,0,0.06660782401300179,40,21.999999999999996
1003001322,2023,Mass Immunizer Roster Biller,196,510.0,35055.0,31168.53,31168.53,29778.63,0,0,0,0,0,0,2.6020408163265305,178.85204081632654,159.02311224489796,159.02311224489796,68.73529411764706,61.11476470588235,61.11476470588235,1.124692117337584,1.0,0.9554069441195976,1.124692117337584,5.2832037287379885,6.236369590203704,10.464702061835249,10.34719629404648,10.34719629404648,10.30157988171488,1.281500578262725,5.192134517401837,5.075318256332322,5.075318256332322,4.244706561449244,4.128983717618255,4.128983717618255,221.0,-25.0,0.444442504452282,852.0,-342.0,0.3104899256207005,42510.59,-7455.5899999999965,0.4144987254251492,38871.79,-7703.260000000002,0.4047560847854174,38871.79,-7703.260000000002,0.4047560847854174,38105.65,-8327.02,0.3944547264029053,0.1245591367810874,0.3436463316688201,0.2479309983587666,0.2479309983587666,0.8255403848168453,0.4987428850787442,0.8255054649579215,0,0,0,0,0,0,0,0,0,0,0.051266109850666895,41,19.999999999999996
1003002254,2023,Centralized Flu,454,2449.0,59035.75,55849.79,55849.79,54586.53,0,0,0,0,0,0,5.394273127753304,130.03469162995594,123.01715859030836,123.01715859030836,24.10606369946917,22.80514087382605,22.80514087382605,1.057045156302289,1.0,0.9773811145932688,1.057045156302289,6.12029741895095,7.803843303538772,10.985915410333714,10.93043894942864,10.93043894942864,10.907560747370034,1.855402765983282,4.875462109744817,4.820419931760292,4.820419931760292,3.223109398613748,3.169901560454053,3.169901560454053,301.0,153.0,0.7388361931152083,1227.0,1222.0,0.8384312053714164,56488.72,2547.029999999999,0.5245657039326441,51842.71,4007.0800000000017,0.5418309709048279,51842.71,4007.0800000000017,0.5418309709048279,50404.51,4182.019999999997,0.5451348182883939,0.861664712778429,0.0318661408931045,0.0362357454971757,0.0362357454971757,0.0617073430672492,0.5000532878610252,0.0617073430672492,0,0,0,0,0,0,0,0,0,0,0.04787278180424762,42,18.000000000000004
1003001918,2023,Physical Therapist in Private Practice,21,113.0,6466.35,2606.31,2000.21,2047.57,0,0,0,0,0,0,5.380952380952381,307.9214285714286,124.11,95.24809523809525,57.22433628318584,23.064690265486725,17.700973451327435,2.4810364077949285,1.3030181830907754,1.0236775138610446,3.232835552267012,3.091042453358316,4.736198448394496,8.77452172090371,7.866074317489433,7.601507276603364,7.624897267747985,1.8533173622274883,5.733086968096134,4.829193350329309,4.566929183237999,4.064303416533013,3.180745631925796,2.9285755787263814,55.0,-34.0,0.1313241787175436,1561.0,-1448.0,0.0166146824914597,105050.0,-98583.65,0.0121791496199079,42635.43,-40029.12,0.0100727778452896,32728.45,-30728.24,0.0114365185455232,32545.52,-30497.95,0.0116390542930827,0.0198282496860695,0.0118685948069834,0.0088845681262742,0.010059275462119,0.4908656377850691,0.5898190656224682,0.4905076964623278,0,0,0,0,0,0,0,0,0,0,0.04521313298809809,43,16.000000000000004
1003000480,2023,General Surgery,99,124.0,98271.0,20288.98,15794.97,15586.25,0,0,0,0,0,0,1.2525252525252526,992.6363636363636,204.93919191919196,159.5451515151515,792.508064516129,163.6208064516129,127.37879032258064,4.8435653246245005,1.2845215913673784,0.9867856665761316,6.221664238678517,4.605170185988092,4.8283137373023015,11.49549442324055,9.91788244711213,9.667510123189745,9.654208551367292,0.8120519213255288,6.901371308372214,5.327580940355664,5.078575220859035,6.676463703136153,5.103644686400272,4.854985193207837,119.0,-20.0,0.4105882352941176,269.0,-145.0,0.2256902761104441,180269.3,-81998.29999999999,0.2787995198079231,53006.3,-32717.320000000003,0.1852581032412965,41362.46,-25567.49,0.1848259303721488,41227.01,-25640.76,0.1838175270108043,0.0203121248499399,0.2602641056422569,0.0572388955582232,0.0574789915966386,0.8213685474189676,0.6454741896758703,0.8246818727490997,0,0,0,0,0,0,0,0,0,0,0.04351414538102905,44,14.000000000000002
1003002783,2023,Diagnostic Radiology,1014,4729.0,273250.28,86365.82,67409.33,68044.85,0,0,0,0,0,0,4.66370808678501,269.47759368836296,85.17339250493097,66.4786291913215,57.7818312539649,18.26301966589131,14.254457602030028,3.1638706145556195,1.2812146330485708,1.0094277750572511,4.053597328441033,6.922643891475888,8.46168048148598,12.5181470903828,11.366358853256818,11.118553549251612,11.127937021649808,1.734078816713168,5.600189261910645,4.456361458384221,4.21181094317566,4.073832814877123,2.958187178394794,2.724871762114041,1521.0,-507.0,0.3438003470070641,3051.0,1678.0,0.6745259635642583,538801.15,-265550.87,0.2660490767133474,111812.635,-25446.815,0.3878113768744578,87697.445,-20288.115000000005,0.3867269797992316,85000.275,-16955.42499999999,0.4031788325690916,0.8383009046969885,0.3614450365596728,0.6384310323460156,0.6282686826124675,0.136881893667121,0.4511401660676664,0.1530858842483579,0,0,0,0,0,0,0,0,0,0,0.0342985743278653,45,12.0
1003000639,2023,Cardiac Surgery,99,189.0,773206.0,117447.63,93661.84,85638.5,0,0,0,0,0,0,1.9090909090909087,7810.161616161616,1186.3396969696971,946.079191919192,4091.037037037037,621.4160317460318,495.565291005291,6.5834108359615255,1.2539539048133157,0.9143371516083818,8.25529372474425,4.605170185988092,5.247024072160486,13.55830207956038,11.673756325480928,11.447456804720694,11.357901904293302,1.067840630001356,8.963308966237573,7.079470534771034,6.853382713680486,8.316798178114876,6.433608730479161,6.207714977367807,108.0,-9.0,0.4521466905187835,254.5,-65.5,0.3524150268336314,447162.065,326043.935,0.7012522361359571,119144.005,-1696.375,0.4928443649373882,94127.145,-465.3050000000076,0.4973166368515205,92399.25,-6760.75,0.4651162790697674,0.2719141323792486,0.8032200357781754,0.6216457960644007,0.6225402504472272,0.8407871198568873,0.2325581395348837,0.8416815742397138,0,0,0,0,0,0,0,0,0,0,0.02467066257585229,46,9.999999999999998
1003002205,2023,Certified Registered Nurse Anesthetist (CRNA),39,700.0,27075.18,1887.09,1496.76,1530.72,0,0,0,0,0,0,17.94871794871795,694.2353846153846,48.38692307692308,38.378461538461536,38.678828571428575,2.695842857142857,2.138228571428572,14.347582786194618,1.2607832919105266,1.022689008257837,18.089192656137257,3.688879454113936,6.55250788703459,10.206409653560309,7.543321015060817,7.311725937623435,7.334146565972478,2.941736274818555,6.544250471124519,3.899685674108623,3.673219005369668,3.680817760091492,1.3072086358687611,1.1436584915015426,108.0,-69.0,0.115123978175181,114.0,586.0,0.991029300401934,146100.0,-119024.82,0.054814469621949,15943.45,-14056.36,0.0119803498961185,12642.79,-11146.03,0.0122327721791809,12643.65,-11112.93,0.0129706219296712,0.9993204015456012,0.1315120094755441,3.883419739422536e-05,0.0001165025921826,0.8258674588842935,0.6013863808469738,0.8246053474689812,1,1,0,0,0,0,1,1,0,0,0.01657742720791894,47,7.9999999999999964
1003002809,2023,Diagnostic Radiology,1194,3426.0,5460080.86,357380.49,274011.01,241930.56,0,0,0,0,0,0,2.869346733668342,4572.932043551089,299.3136432160804,229.4899581239531,1593.718873321658,104.3142119089317,79.979862813777,15.27806081411999,1.304255949423346,0.8829227701470828,19.926501712467687,7.085901464365611,8.139440521874608,15.51297434028269,12.786559089655592,12.520927216526395,12.396410155223204,1.353085690123237,8.428128517356287,5.704827405912265,5.440207295864931,7.374452744713465,4.65694837592964,4.394200516527216,1521.0,-327.0,0.4005762795885487,3051.0,375.0,0.5476515057627959,538801.15,4921279.71,0.9939273763787334,111812.635,245567.855,0.9210868756971125,87697.445,186313.565,0.9148283554343783,85000.275,156930.285,0.9015987111166192,0.7575288139794274,0.9896517536249844,0.9627277233857976,0.9583901350848928,0.9812244392117982,0.6402280332135333,0.9825876812492256,0,0,0,0,0,0,0,0,0,1,0.015616317981653098,48,6.000000000000005
1003000134,2023,Pathology,2093,4839.0,726858.0,171256.75,127984.95,122195.53,0,0,0,0,0,0,2.3119923554706165,347.28045867176303,81.82357859531773,61.14904443382704,150.2083075015499,35.390938210374046,26.44863608183509,4.244258985412253,1.338100690745279,0.9547648375844192,5.679245880081994,7.646831391430482,8.484669999710677,13.496487789974964,12.050925010574929,11.759675771252066,11.713385929244442,1.197549928389497,5.85300807092223,4.416712786497108,4.12953544267886,5.018658406029397,3.5943197933849844,3.31231647935624,457.0,1636.0,0.9502885408079144,1456.0,3383.0,0.9204451772464964,254584.025,472273.975,0.8845012366034625,55758.575,115498.175,0.890684253915911,43468.155,84516.795,0.883924154987634,43118.75,79076.78,0.8796372629843363,0.1970321516900247,0.2129431162407254,0.1483099752679307,0.1333882934872217,0.4770816158285243,0.9196207749381698,0.5239901071723001,0,0,0,0,0,0,0,0,0,0,0.012045054911712315,49,4.0000000000000036
